BOLD code,Frequency,,,
BOLD:AAA9610,7,,,
BOLD:AAA9640,2,,,
BOLD:AAA9730,5,,,
BOLD:AAA9732,2,,,
BOLD:AAA9797,2,,,
BOLD:AAA9798,2,,,
BOLD:AAA9804,1,,,
BOLD:AAA9846,6,,,
BOLD:AAA9851,1,,,
BOLD:AAA9873,5,,,
BOLD:AAA9881,1,,,
BOLD:AAA9884,1,,,
BOLD:AAA9885,1,,,
BOLD:AAA9886,2,,,
BOLD:AAA9887,3,,,
BOLD:AAA9888,2,,,
BOLD:AAA9889,13,,,
BOLD:AAA9890,1,,,
BOLD:AAA9904,2,,,
BOLD:AAA9939,20,,,
BOLD:AAA9948,2,,,
BOLD:AAA9953,15,,,
BOLD:AAA9964,2,,,
BOLD:AAA9986,9,,,
BOLD:AAB0059,12,,,
BOLD:AAB0088,1,,,
BOLD:AAB0162,1,,,
BOLD:AAB0183,12,,,
BOLD:AAB0277,4,,,
BOLD:AAB0280,2,,,
BOLD:AAB0282,418,,,
BOLD:AAB0292,1,,,
BOLD:AAB0301,3,,,
BOLD:AAB0340,121,,,
BOLD:AAB0350,2,,,
BOLD:AAB0361,10,,,
BOLD:AAB0383,1,,,
BOLD:AAB0429,2,,,
BOLD:AAB0460,45,,,
BOLD:AAB0476,4,,,
BOLD:AAB0482,1,,,
BOLD:AAB0493,12,,,
BOLD:AAB0495,95,,,
BOLD:AAB0505,52,,,
BOLD:AAB0554,24,,,
BOLD:AAB0563,5,,,
BOLD:AAB0594,58,,,
BOLD:AAB0608,3,,,
BOLD:AAB0614,2,,,
BOLD:AAB0616,1,,,
BOLD:AAB0624,1,,,
BOLD:AAB0630,2,,,
BOLD:AAB0660,1,,,
BOLD:AAB0665,1,,,
BOLD:AAB0675,2,,,
BOLD:AAB0705,1,,,
BOLD:AAB0706,1,,,
BOLD:AAB0768,1,,,
BOLD:AAB0843,33,,,
BOLD:AAB0879,1,,,
BOLD:AAB0882,1,,,
BOLD:AAB0931,1,,,
BOLD:AAB0968,3,,,
BOLD:AAB1003,1,,,
BOLD:AAB1006,1,,,
BOLD:AAB1045,1,,,
BOLD:AAB1086,1,,,
BOLD:AAB1104,2,,,
BOLD:AAB1106,5,,,
BOLD:AAB1113,3,,,
BOLD:AAB1119,4,,,
BOLD:AAB1169,3,,,
BOLD:AAB1225,5,,,
BOLD:AAB1230,1,,,
BOLD:AAB1231,2,,,
BOLD:AAB1243,5,,,
BOLD:AAB1248,1,,,
BOLD:AAB1342,2,,,
BOLD:AAB1343,3,,,
BOLD:AAB1377,41,,,
BOLD:AAB1415,2,,,
BOLD:AAB1416,8,,,
BOLD:AAB1417,1,,,
BOLD:AAB1465,1,,,
BOLD:AAB1482,11,,,
BOLD:AAB1499,5,,,
BOLD:AAB1569,22,,,
BOLD:AAB1633,1,,,
BOLD:AAB1635,1,,,
BOLD:AAB1645,1,,,
BOLD:AAB1658,1,,,
BOLD:AAB1735,3,,,
BOLD:AAB1756,10,,,
BOLD:AAB1815,1,,,
BOLD:AAB1825,6,,,
BOLD:AAB1863,1,,,
BOLD:AAB1865,68,,,
BOLD:AAB1917,1,,,
BOLD:AAB1919,1,,,
BOLD:AAB1969,3,,,
BOLD:AAB1978,1,,,
BOLD:AAB2059,5,,,
BOLD:AAB2072,2,,,
BOLD:AAB2073,1,,,
BOLD:AAB2079,2,,,
BOLD:AAB2083,2,,,
BOLD:AAB2202,1,,,
BOLD:AAB2254,8,,,
BOLD:AAB2304,72,,,
BOLD:AAB2368,11,,,
BOLD:AAB2382,43,,,
BOLD:AAB2435,5,,,
BOLD:AAB2468,71,,,
BOLD:AAB2469,23,,,
BOLD:AAB2471,6,,,
BOLD:AAB2485,9,,,
BOLD:AAB2492,43,,,
BOLD:AAB2493,33,,,
BOLD:AAB2540,15,,,
BOLD:AAB2542,4,,,
BOLD:AAB2543,2,,,
BOLD:AAB2564,2,,,
BOLD:AAB2602,20,,,
BOLD:AAB2614,8,,,
BOLD:AAB2622,6,,,
BOLD:AAB2652,3,,,
BOLD:AAB2710,7,,,
BOLD:AAB2722,9,,,
BOLD:AAB2727,7,,,
BOLD:AAB2728,236,,,
BOLD:AAB2734,1,,,
BOLD:AAB2758,50,,,
BOLD:AAB2802,1,,,
BOLD:AAB2826,14,,,
BOLD:AAB2827,90,,,
BOLD:AAB2848,72,,,
BOLD:AAB2849,16,,,
BOLD:AAB2876,7,,,
BOLD:AAB2901,1,,,
BOLD:AAB2912,4,,,
BOLD:AAB2918,25,,,
BOLD:AAB2943,107,,,
BOLD:AAB2965,7,,,
BOLD:AAB2968,166,,,
BOLD:AAB2969,1,,,
BOLD:AAB3009,4,,,
BOLD:AAB3010,4,,,
BOLD:AAB3019,1,,,
BOLD:AAB3025,3,,,
BOLD:AAB3061,1,,,
BOLD:AAB3063,24,,,
BOLD:AAB3070,1,,,
BOLD:AAB3078,1,,,
BOLD:AAB3110,1,,,
BOLD:AAB3111,2,,,
BOLD:AAB3114,2,,,
BOLD:AAB3116,15,,,
BOLD:AAB3156,33,,,
BOLD:AAB3161,1,,,
BOLD:AAB3251,2,,,
BOLD:AAB3253,18,,,
BOLD:AAB3269,16,,,
BOLD:AAB3332,4,,,
BOLD:AAB3355,1,,,
BOLD:AAB3356,1,,,
BOLD:AAB3357,20,,,
BOLD:AAB3372,1,,,
BOLD:AAB3373,165,,,
BOLD:AAB3381,2,,,
BOLD:AAB3387,1,,,
BOLD:AAB3439,3,,,
BOLD:AAB3441,26,,,
BOLD:AAB3497,13,,,
BOLD:AAB3591,1,,,
BOLD:AAB3617,2,,,
BOLD:AAB3662,44,,,
BOLD:AAB3716,26,,,
BOLD:AAB3736,1,,,
BOLD:AAB3776,3,,,
BOLD:AAB3807,70,,,
BOLD:AAB3811,4,,,
BOLD:AAB3816,21,,,
BOLD:AAB3824,11,,,
BOLD:AAB3825,1,,,
BOLD:AAB3870,1,,,
BOLD:AAB3883,13,,,
BOLD:AAB3932,12,,,
BOLD:AAB3958,1,,,
BOLD:AAB3985,12,,,
BOLD:AAB4006,2,,,
BOLD:AAB4079,1,,,
BOLD:AAB4080,1,,,
BOLD:AAB4098,1,,,
BOLD:AAB4106,2,,,
BOLD:AAB4196,1,,,
BOLD:AAB4208,1,,,
BOLD:AAB4209,1,,,
BOLD:AAB4210,5,,,
BOLD:AAB4211,1,,,
BOLD:AAB4305,6,,,
BOLD:AAB4329,4,,,
BOLD:AAB4333,1,,,
BOLD:AAB4410,4,,,
BOLD:AAB4411,1,,,
BOLD:AAB4415,1,,,
BOLD:AAB4416,3,,,
BOLD:AAB4441,2,,,
BOLD:AAB4444,1,,,
BOLD:AAB4463,2,,,
BOLD:AAB4471,2,,,
BOLD:AAB4532,2,,,
BOLD:AAB4534,1,,,
BOLD:AAB4547,12,,,
BOLD:AAB4566,12,,,
BOLD:AAB4587,1,,,
BOLD:AAB4613,1,,,
BOLD:AAB4636,3,,,
BOLD:AAB4677,7,,,
BOLD:AAB4696,1,,,
BOLD:AAB4697,4,,,
BOLD:AAB4729,29,,,
BOLD:AAB4730,5,,,
BOLD:AAB4750,6,,,
BOLD:AAB4761,19,,,
BOLD:AAB4808,1,,,
BOLD:AAB4819,1,,,
BOLD:AAB4883,5,,,
BOLD:AAB4887,1,,,
BOLD:AAB4990,34,,,
BOLD:AAB4993,1,,,
BOLD:AAB5008,5,,,
BOLD:AAB5049,10,,,
BOLD:AAB5054,4,,,
BOLD:AAB5062,2,,,
BOLD:AAB5064,17,,,
BOLD:AAB5083,8,,,
BOLD:AAB5084,53,,,
BOLD:AAB5166,9,,,
BOLD:AAB5173,33,,,
BOLD:AAB5202,1,,,
BOLD:AAB5358,1,,,
BOLD:AAB5360,8,,,
BOLD:AAB5525,31,,,
BOLD:AAB5534,3,,,
BOLD:AAB5537,3,,,
BOLD:AAB5541,1,,,
BOLD:AAB5547,1,,,
BOLD:AAB5549,8,,,
BOLD:AAB5558,1,,,
BOLD:AAB5560,1,,,
BOLD:AAB5623,1,,,
BOLD:AAB5639,1,,,
BOLD:AAB5658,2,,,
BOLD:AAB5686,1,,,
BOLD:AAB5725,13,,,
BOLD:AAB5752,20,,,
BOLD:AAB5822,22,,,
BOLD:AAB5968,1,,,
BOLD:AAB6014,11,,,
BOLD:AAB6016,1,,,
BOLD:AAB6082,4,,,
BOLD:AAB6104,93,,,
BOLD:AAB6105,5,,,
BOLD:AAB6154,11,,,
BOLD:AAB6200,7,,,
BOLD:AAB6336,1,,,
BOLD:AAB6341,1,,,
BOLD:AAB6355,1,,,
BOLD:AAB6364,2,,,
BOLD:AAB6367,3,,,
BOLD:AAB6446,8,,,
BOLD:AAB6449,16,,,
BOLD:AAB6515,1,,,
BOLD:AAB6535,1,,,
BOLD:AAB6604,1,,,
BOLD:AAB6623,3,,,
BOLD:AAB6668,8,,,
BOLD:AAB6669,2,,,
BOLD:AAB6690,7,,,
BOLD:AAB6762,18,,,
BOLD:AAB6814,968,,,
BOLD:AAB6854,3,,,
BOLD:AAB6886,79,,,
BOLD:AAB6887,2,,,
BOLD:AAB6901,2,,,
BOLD:AAB6927,5,,,
BOLD:AAB6939,1,,,
BOLD:AAB6949,2,,,
BOLD:AAB6969,7,,,
BOLD:AAB6970,4,,,
BOLD:AAB6972,2,,,
BOLD:AAB6974,12,,,
BOLD:AAB7008,2,,,
BOLD:AAB7030,9,,,
BOLD:AAB7117,1,,,
BOLD:AAB7194,2,,,
BOLD:AAB7324,2,,,
BOLD:AAB7375,2,,,
BOLD:AAB7389,3,,,
BOLD:AAB7397,2,,,
BOLD:AAB7399,11,,,
BOLD:AAB7465,5,,,
BOLD:AAB7476,1,,,
BOLD:AAB7485,10,,,
BOLD:AAB7486,17,,,
BOLD:AAB7488,10,,,
BOLD:AAB7506,5,,,
BOLD:AAB7535,2,,,
BOLD:AAB7539,2,,,
BOLD:AAB7576,1,,,
BOLD:AAB7608,13,,,
BOLD:AAB7636,53,,,
BOLD:AAB7674,1,,,
BOLD:AAB7675,6,,,
BOLD:AAB7740,1,,,
BOLD:AAB7741,7,,,
BOLD:AAB7744,1,,,
BOLD:AAB7807,8,,,
BOLD:AAB7937,2,,,
BOLD:AAB7971,3,,,
BOLD:AAB7994,5,,,
BOLD:AAB8066,2,,,
BOLD:AAB8099,1,,,
BOLD:AAB8108,5,,,
BOLD:AAB8221,4,,,
BOLD:AAB8258,3,,,
BOLD:AAB8288,17,,,
BOLD:AAB8312,1,,,
BOLD:AAB8320,10,,,
BOLD:AAB8367,1,,,
BOLD:AAB8378,2,,,
BOLD:AAB8409,33,,,
BOLD:AAB8414,4,,,
BOLD:AAB8441,1,,,
BOLD:AAB8451,1,,,
BOLD:AAB8486,1,,,
BOLD:AAB8584,1,,,
BOLD:AAB8586,1,,,
BOLD:AAB8592,1,,,
BOLD:AAB8593,1,,,
BOLD:AAB8668,2,,,
BOLD:AAB8670,4,,,
BOLD:AAB8688,1,,,
BOLD:AAB8709,4,,,
BOLD:AAB8726,7,,,
BOLD:AAB8785,14,,,
BOLD:AAB8851,2,,,
BOLD:AAB8870,10,,,
BOLD:AAB8935,4,,,
BOLD:AAB8989,3,,,
BOLD:AAB8990,5,,,
BOLD:AAB9026,2,,,
BOLD:AAB9030,1,,,
BOLD:AAB9041,1,,,
BOLD:AAB9050,1,,,
BOLD:AAB9064,3,,,
BOLD:AAB9074,1,,,
BOLD:AAB9103,4,,,
BOLD:AAB9125,1,,,
BOLD:AAB9129,109,,,
BOLD:AAB9141,2,,,
BOLD:AAB9160,1,,,
BOLD:AAB9177,1,,,
BOLD:AAB9198,1,,,
BOLD:AAB9237,1,,,
BOLD:AAB9325,2,,,
BOLD:AAB9341,1,,,
BOLD:AAB9353,1,,,
BOLD:AAB9365,7,,,
BOLD:AAB9372,11,,,
BOLD:AAB9380,1,,,
BOLD:AAB9394,41,,,
BOLD:AAB9408,1,,,
BOLD:AAB9409,14,,,
BOLD:AAB9442,1,,,
BOLD:AAB9458,2,,,
BOLD:AAB9499,2,,,
BOLD:AAB9540,28,,,
BOLD:AAB9544,1,,,
BOLD:AAB9546,4,,,
BOLD:AAB9614,2,,,
BOLD:AAB9616,3,,,
BOLD:AAB9625,1,,,
BOLD:AAB9651,9,,,
BOLD:AAB9655,4,,,
BOLD:AAB9656,14,,,
BOLD:AAB9724,16,,,
BOLD:AAB9787,2,,,
BOLD:AAB9791,5,,,
BOLD:AAB9807,2,,,
BOLD:AAB9863,29,,,
BOLD:AAB9905,31,,,
BOLD:AAB9910,13,,,
BOLD:AAB9913,2,,,
BOLD:AAB9970,334,,,
BOLD:AAC0001,92,,,
BOLD:AAC0032,10,,,
BOLD:AAC0073,7,,,
BOLD:AAC0076,1,,,
BOLD:AAC0117,16,,,
BOLD:AAC0118,8,,,
BOLD:AAC0149,3,,,
BOLD:AAC0185,8,,,
BOLD:AAC0203,8,,,
BOLD:AAC0220,1,,,
BOLD:AAC0244,9,,,
BOLD:AAC0361,2,,,
BOLD:AAC0364,1,,,
BOLD:AAC0399,7,,,
BOLD:AAC0411,1,,,
BOLD:AAC0426,1,,,
BOLD:AAC0505,1,,,
BOLD:AAC0524,17,,,
BOLD:AAC0572,2,,,
BOLD:AAC0591,2,,,
BOLD:AAC0617,1,,,
BOLD:AAC0627,9,,,
BOLD:AAC0634,1,,,
BOLD:AAC0650,1,,,
BOLD:AAC0667,22,,,
BOLD:AAC0680,1,,,
BOLD:AAC0693,2,,,
BOLD:AAC0699,1,,,
BOLD:AAC0735,231,,,
BOLD:AAC0738,2,,,
BOLD:AAC0762,15,,,
BOLD:AAC0846,1,,,
BOLD:AAC0877,1,,,
BOLD:AAC0880,1,,,
BOLD:AAC0888,1,,,
BOLD:AAC0902,4,,,
BOLD:AAC1011,3,,,
BOLD:AAC1013,32,,,
BOLD:AAC1021,1,,,
BOLD:AAC1049,3,,,
BOLD:AAC1063,3,,,
BOLD:AAC1116,3,,,
BOLD:AAC1138,4,,,
BOLD:AAC1157,2,,,
BOLD:AAC1160,1,,,
BOLD:AAC1172,14,,,
BOLD:AAC1179,6,,,
BOLD:AAC1260,1,,,
BOLD:AAC1266,12,,,
BOLD:AAC1278,7,,,
BOLD:AAC1295,115,,,
BOLD:AAC1337,1,,,
BOLD:AAC1372,10,,,
BOLD:AAC1373,3,,,
BOLD:AAC1376,2,,,
BOLD:AAC1408,24,,,
BOLD:AAC1412,2,,,
BOLD:AAC1426,17,,,
BOLD:AAC1450,1,,,
BOLD:AAC1455,6,,,
BOLD:AAC1482,4,,,
BOLD:AAC1585,2,,,
BOLD:AAC1596,4,,,
BOLD:AAC1669,1,,,
BOLD:AAC1696,1,,,
BOLD:AAC1737,3,,,
BOLD:AAC1739,2,,,
BOLD:AAC1744,3,,,
BOLD:AAC1784,1,,,
BOLD:AAC1881,90,,,
BOLD:AAC1882,96,,,
BOLD:AAC1936,9,,,
BOLD:AAC1956,7,,,
BOLD:AAC1971,1,,,
BOLD:AAC1989,39,,,
BOLD:AAC2017,12,,,
BOLD:AAC2018,13,,,
BOLD:AAC2022,14,,,
BOLD:AAC2036,2,,,
BOLD:AAC2053,1,,,
BOLD:AAC2117,95,,,
BOLD:AAC2132,10,,,
BOLD:AAC2153,2,,,
BOLD:AAC2202,18,,,
BOLD:AAC2295,1,,,
BOLD:AAC2303,3,,,
BOLD:AAC2310,1,,,
BOLD:AAC2335,3,,,
BOLD:AAC2353,10,,,
BOLD:AAC2394,1,,,
BOLD:AAC2406,2,,,
BOLD:AAC2420,6,,,
BOLD:AAC2455,2,,,
BOLD:AAC2466,1,,,
BOLD:AAC2494,8,,,
BOLD:AAC2496,5,,,
BOLD:AAC2504,1,,,
BOLD:AAC2512,5,,,
BOLD:AAC2573,7,,,
BOLD:AAC2594,5,,,
BOLD:AAC2622,1,,,
BOLD:AAC2647,1,,,
BOLD:AAC2687,7,,,
BOLD:AAC2708,33,,,
BOLD:AAC2712,104,,,
BOLD:AAC2713,9,,,
BOLD:AAC2716,8,,,
BOLD:AAC2779,1,,,
BOLD:AAC2782,25,,,
BOLD:AAC2803,4,,,
BOLD:AAC2837,2,,,
BOLD:AAC2868,5,,,
BOLD:AAC2952,3,,,
BOLD:AAC2973,1,,,
BOLD:AAC3053,2,,,
BOLD:AAC3104,15,,,
BOLD:AAC3252,1,,,
BOLD:AAC3254,3,,,
BOLD:AAC3256,16,,,
BOLD:AAC3304,5,,,
BOLD:AAC3307,3,,,
BOLD:AAC3318,11,,,
BOLD:AAC3357,1,,,
BOLD:AAC3363,7,,,
BOLD:AAC3374,1,,,
BOLD:AAC3434,162,,,
BOLD:AAC3585,2,,,
BOLD:AAC3612,24,,,
BOLD:AAC3613,1,,,
BOLD:AAC3634,3,,,
BOLD:AAC3645,1,,,
BOLD:AAC3706,2,,,
BOLD:AAC3812,1,,,
BOLD:AAC3842,1,,,
BOLD:AAC3883,116,,,
BOLD:AAC3930,1,,,
BOLD:AAC3997,18,,,
BOLD:AAC4046,789,,,
BOLD:AAC4055,9,,,
BOLD:AAC4085,1,,,
BOLD:AAC4211,2,,,
BOLD:AAC4260,1,,,
BOLD:AAC4326,2,,,
BOLD:AAC4367,3,,,
BOLD:AAC4370,5,,,
BOLD:AAC4375,23,,,
BOLD:AAC4481,3,,,
BOLD:AAC4498,1,,,
BOLD:AAC4504,5,,,
BOLD:AAC4510,1,,,
BOLD:AAC4622,227,,,
BOLD:AAC4623,602,,,
BOLD:AAC4696,14,,,
BOLD:AAC4774,2,,,
BOLD:AAC4785,13,,,
BOLD:AAC4895,13,,,
BOLD:AAC4993,20,,,
BOLD:AAC4996,1,,,
BOLD:AAC5010,14,,,
BOLD:AAC5068,1,,,
BOLD:AAC5094,1,,,
BOLD:AAC5116,1,,,
BOLD:AAC5162,9,,,
BOLD:AAC5219,11,,,
BOLD:AAC5317,8,,,
BOLD:AAC5339,1,,,
BOLD:AAC5364,169,,,
BOLD:AAC5422,1,,,
BOLD:AAC5443,2,,,
BOLD:AAC5470,2,,,
BOLD:AAC5508,14,,,
BOLD:AAC5570,9,,,
BOLD:AAC5589,4,,,
BOLD:AAC5595,1,,,
BOLD:AAC5612,1,,,
BOLD:AAC5675,1,,,
BOLD:AAC5678,7,,,
BOLD:AAC5684,2,,,
BOLD:AAC5686,3,,,
BOLD:AAC5832,16,,,
BOLD:AAC5921,1,,,
BOLD:AAC5928,1,,,
BOLD:AAC5970,3,,,
BOLD:AAC5989,1,,,
BOLD:AAC6002,1,,,
BOLD:AAC6008,1,,,
BOLD:AAC6041,5,,,
BOLD:AAC6114,3,,,
BOLD:AAC6156,3,,,
BOLD:AAC6165,4,,,
BOLD:AAC6199,1,,,
BOLD:AAC6257,5,,,
BOLD:AAC6337,1,,,
BOLD:AAC6341,1,,,
BOLD:AAC6347,1,,,
BOLD:AAC6354,12,,,
BOLD:AAC6409,6,,,
BOLD:AAC6525,22,,,
BOLD:AAC6556,7,,,
BOLD:AAC6705,3,,,
BOLD:AAC6802,8,,,
BOLD:AAC6844,2,,,
BOLD:AAC6912,3,,,
BOLD:AAC6914,4,,,
BOLD:AAC6960,3,,,
BOLD:AAC6983,1,,,
BOLD:AAC7007,8,,,
BOLD:AAC7012,6,,,
BOLD:AAC7040,447,,,
BOLD:AAC7118,1,,,
BOLD:AAC7198,1,,,
BOLD:AAC7291,72,,,
BOLD:AAC7354,27,,,
BOLD:AAC7481,2,,,
BOLD:AAC7487,2,,,
BOLD:AAC7501,3,,,
BOLD:AAC7520,12,,,
BOLD:AAC7691,75,,,
BOLD:AAC7696,1,,,
BOLD:AAC7747,5,,,
BOLD:AAC7786,2,,,
BOLD:AAC7787,2,,,
BOLD:AAC7829,1,,,
BOLD:AAC7836,1,,,
BOLD:AAC7958,1,,,
BOLD:AAC7979,2,,,
BOLD:AAC8003,2,,,
BOLD:AAC8063,17,,,
BOLD:AAC8073,6,,,
BOLD:AAC8074,7,,,
BOLD:AAC8153,8,,,
BOLD:AAC8159,1,,,
BOLD:AAC8170,134,,,
BOLD:AAC8206,9,,,
BOLD:AAC8210,1,,,
BOLD:AAC8300,2,,,
BOLD:AAC8346,3,,,
BOLD:AAC8392,13,,,
BOLD:AAC8420,10,,,
BOLD:AAC8460,1,,,
BOLD:AAC8473,2,,,
BOLD:AAC8570,60,,,
BOLD:AAC8588,2,,,
BOLD:AAC8593,49,,,
BOLD:AAC8607,2,,,
BOLD:AAC8608,2,,,
BOLD:AAC8611,6,,,
BOLD:AAC8674,54,,,
BOLD:AAC8681,2,,,
BOLD:AAC8689,1,,,
BOLD:AAC8690,1,,,
BOLD:AAC8691,1,,,
BOLD:AAC8701,1,,,
BOLD:AAC8830,25,,,
BOLD:AAC8874,164,,,
BOLD:AAC8883,26,,,
BOLD:AAC8924,9,,,
BOLD:AAC9006,1,,,
BOLD:AAC9007,4,,,
BOLD:AAC9020,3,,,
BOLD:AAC9045,5,,,
BOLD:AAC9065,35,,,
BOLD:AAC9072,25,,,
BOLD:AAC9080,2,,,
BOLD:AAC9093,12,,,
BOLD:AAC9161,1,,,
BOLD:AAC9245,1,,,
BOLD:AAC9277,1,,,
BOLD:AAC9363,26,,,
BOLD:AAC9373,2,,,
BOLD:AAC9420,9,,,
BOLD:AAC9452,1,,,
BOLD:AAC9511,1,,,
BOLD:AAC9512,2,,,
BOLD:AAC9540,1,,,
BOLD:AAC9547,16,,,
BOLD:AAC9571,2,,,
BOLD:AAC9585,1,,,
BOLD:AAC9589,1,,,
BOLD:AAC9673,1,,,
BOLD:AAC9678,3,,,
BOLD:AAC9684,2,,,
BOLD:AAC9706,1,,,
BOLD:AAC9720,13,,,
BOLD:AAC9790,36,,,
BOLD:AAC9819,1,,,
BOLD:AAD0033,3,,,
BOLD:AAD0053,1,,,
BOLD:AAD0119,9,,,
BOLD:AAD0155,59,,,
BOLD:AAD0209,65,,,
BOLD:AAD0214,50,,,
BOLD:AAD0223,2,,,
BOLD:AAD0224,10,,,
BOLD:AAD0310,1,,,
BOLD:AAD0325,2,,,
BOLD:AAD0364,3,,,
BOLD:AAD0371,1,,,
BOLD:AAD0470,17,,,
BOLD:AAD0528,9,,,
BOLD:AAD0627,1,,,
BOLD:AAD0647,1,,,
BOLD:AAD0661,11,,,
BOLD:AAD0689,5,,,
BOLD:AAD0699,24,,,
BOLD:AAD0720,1,,,
BOLD:AAD0760,1,,,
BOLD:AAD0785,13,,,
BOLD:AAD0848,63,,,
BOLD:AAD0853,1,,,
BOLD:AAD0857,2,,,
BOLD:AAD0908,4,,,
BOLD:AAD0912,5,,,
BOLD:AAD0990,2,,,
BOLD:AAD1061,2,,,
BOLD:AAD1123,1,,,
BOLD:AAD1129,4,,,
BOLD:AAD1131,4,,,
BOLD:AAD1176,2,,,
BOLD:AAD1177,1,,,
BOLD:AAD1258,19,,,
BOLD:AAD1288,2,,,
BOLD:AAD1322,2,,,
BOLD:AAD1331,6,,,
BOLD:AAD1361,12,,,
BOLD:AAD1416,5,,,
BOLD:AAD1565,3,,,
BOLD:AAD1573,5,,,
BOLD:AAD1683,2,,,
BOLD:AAD1761,25,,,
BOLD:AAD1799,1,,,
BOLD:AAD1805,1,,,
BOLD:AAD1847,16,,,
BOLD:AAD1849,1,,,
BOLD:AAD1876,2,,,
BOLD:AAD1897,1,,,
BOLD:AAD2041,1,,,
BOLD:AAD2054,4,,,
BOLD:AAD2096,22,,,
BOLD:AAD2109,14,,,
BOLD:AAD2204,4,,,
BOLD:AAD2208,1,,,
BOLD:AAD2209,2,,,
BOLD:AAD2216,1,,,
BOLD:AAD2236,93,,,
BOLD:AAD2432,14,,,
BOLD:AAD2604,1,,,
BOLD:AAD2678,2,,,
BOLD:AAD2712,3,,,
BOLD:AAD2803,110,,,
BOLD:AAD2808,1,,,
BOLD:AAD2821,2,,,
BOLD:AAD2868,1,,,
BOLD:AAD2940,1,,,
BOLD:AAD3054,4,,,
BOLD:AAD3078,1,,,
BOLD:AAD3081,26,,,
BOLD:AAD3083,4,,,
BOLD:AAD3170,1,,,
BOLD:AAD3262,1,,,
BOLD:AAD3267,1,,,
BOLD:AAD3326,2,,,
BOLD:AAD3345,1,,,
BOLD:AAD3510,2,,,
BOLD:AAD3521,2,,,
BOLD:AAD3586,8,,,
BOLD:AAD3623,2,,,
BOLD:AAD3624,17,,,
BOLD:AAD3685,23,,,
BOLD:AAD3694,1,,,
BOLD:AAD3815,1,,,
BOLD:AAD3844,1,,,
BOLD:AAD3845,1,,,
BOLD:AAD3851,6,,,
BOLD:AAD3852,2,,,
BOLD:AAD3879,3,,,
BOLD:AAD3889,2,,,
BOLD:AAD3906,2,,,
BOLD:AAD3913,45,,,
BOLD:AAD3932,1,,,
BOLD:AAD3953,1,,,
BOLD:AAD3954,1,,,
BOLD:AAD3978,2,,,
BOLD:AAD3992,1,,,
BOLD:AAD4005,4,,,
BOLD:AAD4015,1,,,
BOLD:AAD4056,2,,,
BOLD:AAD4085,1,,,
BOLD:AAD4215,1,,,
BOLD:AAD4369,304,,,
BOLD:AAD4422,1,,,
BOLD:AAD4440,2,,,
BOLD:AAD4517,1,,,
BOLD:AAD4562,13,,,
BOLD:AAD4574,2,,,
BOLD:AAD4593,6,,,
BOLD:AAD4646,2,,,
BOLD:AAD4725,1,,,
BOLD:AAD4741,30,,,
BOLD:AAD4742,40,,,
BOLD:AAD4769,4,,,
BOLD:AAD4809,1,,,
BOLD:AAD4814,11,,,
BOLD:AAD4815,8,,,
BOLD:AAD4817,11,,,
BOLD:AAD4818,1,,,
BOLD:AAD4828,7,,,
BOLD:AAD4829,16,,,
BOLD:AAD4921,3,,,
BOLD:AAD4923,2,,,
BOLD:AAD4924,4,,,
BOLD:AAD4925,2,,,
BOLD:AAD4947,4,,,
BOLD:AAD4948,1,,,
BOLD:AAD4958,1,,,
BOLD:AAD4982,15,,,
BOLD:AAD5045,2,,,
BOLD:AAD5054,1,,,
BOLD:AAD5145,1,,,
BOLD:AAD5209,1,,,
BOLD:AAD5253,1,,,
BOLD:AAD5279,10,,,
BOLD:AAD5588,1,,,
BOLD:AAD5647,1,,,
BOLD:AAD5671,1,,,
BOLD:AAD5701,1,,,
BOLD:AAD5835,66,,,
BOLD:AAD5856,1,,,
BOLD:AAD5975,9,,,
BOLD:AAD6029,10,,,
BOLD:AAD6038,3,,,
BOLD:AAD6094,3,,,
BOLD:AAD6147,2,,,
BOLD:AAD6187,2,,,
BOLD:AAD6202,6,,,
BOLD:AAD6294,3,,,
BOLD:AAD6295,4,,,
BOLD:AAD6406,56,,,
BOLD:AAD6460,9,,,
BOLD:AAD6534,1,,,
BOLD:AAD6535,2,,,
BOLD:AAD6546,1,,,
BOLD:AAD6561,1,,,
BOLD:AAD6562,39,,,
BOLD:AAD6573,2,,,
BOLD:AAD6596,1,,,
BOLD:AAD6640,2,,,
BOLD:AAD6699,1,,,
BOLD:AAD6700,1,,,
BOLD:AAD6774,10,,,
BOLD:AAD6788,1,,,
BOLD:AAD6849,3,,,
BOLD:AAD6850,1,,,
BOLD:AAD6854,7,,,
BOLD:AAD6871,15,,,
BOLD:AAD6886,24,,,
BOLD:AAD6988,2,,,
BOLD:AAD7026,5,,,
BOLD:AAD7299,1,,,
BOLD:AAD7356,4,,,
BOLD:AAD7382,4,,,
BOLD:AAD7404,1,,,
BOLD:AAD7459,11,,,
BOLD:AAD7529,1,,,
BOLD:AAD7591,7,,,
BOLD:AAD7700,21,,,
BOLD:AAD7706,2,,,
BOLD:AAD7707,2,,,
BOLD:AAD7729,4,,,
BOLD:AAD7815,6,,,
BOLD:AAD7876,1,,,
BOLD:AAD7997,1,,,
BOLD:AAD8003,1,,,
BOLD:AAD8090,30,,,
BOLD:AAD8156,12,,,
BOLD:AAD8171,49,,,
BOLD:AAD8191,1,,,
BOLD:AAD8197,124,,,
BOLD:AAD8248,7,,,
