"sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","collectiondate","fk_marker","nucraw_length","code","...1","lat","long","...6"
"CBG-A30902-D10","CRLDA1756-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise2892","BOLD:ADB2892","Malaise trap LDR-1A","2023-03-28","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27356-D01","CRLDA17612-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX7635","Malaise trap LDR-1A","2023-06-20","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27357-F08","CRLDA17738-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAD1799","Malaise trap LDR-1A","2023-06-20","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33536-H01","CRLDA18325-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A14971-C10","CRLDA18369-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACV4289","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A14972-D03","CRLDA18469-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33537-C04","CRLDA18553-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:AAF8074","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33537-D07","CRLDA18568-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABX5981","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33537-H09","CRLDA18618-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles mikesharkeyi","BOLD:AAA2794","Malaise trap LDR-1A","2023-07-04","1",657,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33538-G09","CRLDA18701-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33539-E05","CRLDA18768-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Papanteles","","BOLD:AAB6336","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33540-B03","CRLDA18825-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",649,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33541-A02","CRLDA18907-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACE8845","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33541-E08","CRLDA18961-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","","BOLD:AAC0471","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33541-F02","CRLDA18967-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33543-D07","CRLDA19138-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",657,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33543-D08","CRLDA19139-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",657,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A30904-B09","CRLDA1921-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles christianafigueresae","BOLD:AAA6668","Malaise trap LDR-1A","2023-03-28","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33544-C07","CRLDA19221-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles mikesharkeyi","BOLD:AAA2794","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33545-C07","CRLDA19316-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33545-H09","CRLDA19378-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAA6269","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33546-C05","CRLDA19409-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAA6269","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33548-A02","CRLDA19667-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33549-G05","CRLDA19837-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Papanteles","","BOLD:AAB6336","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A30905-B09","CRLDA2016-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise8341","BOLD:AES8341","Malaise trap LDR-1A","2023-03-28","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33554-D12","CRLDA20663-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-07-04","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33555-B03","CRLDA20725-24","GMP#50404","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAD4440","Malaise trap LDR-1A","2023-07-18","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33556-B03","CRLDA20820-24","GMP#50404","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEM0782","Malaise trap LDR-1A","2023-07-18","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33556-B12","CRLDA20829-24","GMP#50404","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAA6269","Malaise trap LDR-1A","2023-07-18","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33559-E12","CRLDA21150-24","GMP#50404","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAD1799","Malaise trap LDR-1A","2023-07-18","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A33559-F08","CRLDA21158-24","GMP#50404","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles mikesharkeyi","BOLD:AAA2794","Malaise trap LDR-1A","2023-07-18","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A30906-E04","CRLDA2142-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Papanteles","Papanteles Whitfield04","BOLD:AAB6336","Malaise trap LDR-1A","2023-03-28","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A30906-E06","CRLDA2144-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Malaise2374","BOLD:AEU2374","Malaise trap LDR-1A","2023-03-28","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27363-C02","CRLDA21591-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAA6269","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27365-D11","CRLDA21802-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27365-H05","CRLDA21844-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAX8657","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27366-D07","CRLDA21893-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA7143","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27305-A07","CRLDA2192-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen13","BOLD:ABZ9375","Malaise trap LDR-1A","2023-03-28","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27367-C03","CRLDA21972-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAD0025","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27367-E02","CRLDA21995-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAD0025","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
"CBG-A27368-F07","CRLDA22107-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA2958","Malaise trap LDR-1A","2023-08-01","1",658,"CRLDA",36,10.8930856,-85.3794057,"CRI|NO01_470|LDR1"
